"","SettlementPoint","Year","HourlyVolatility"
"1","HB_WEST",2016,0.529660765148143
"2","HB_WEST",2017,0.528184186909993
"3","HB_WEST",2018,0.708518317093542
"4","HB_PAN",2019,1.07019695798581
